rowid,utility_id_ferc1,utility_id_ferc1_label,utility_id_pudl,utility_id_pudl_label,utility_name_ferc1,report_year,rate_schedule_type,billing_status,rate_schedule_description,sales_mwh,dollar_value,avg_customers_per_month,kwh_per_customer,revenue_per_kwh,Conatins CARE/FERA?,record_id
278760,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,UTAH - 08LNX00002-MTHLY 80% GUAR,,2641745,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_utah__08lnx00002mthly_80_guar
278761,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,OREGON - 01HABTB023 - OR HABITAT BLENDED,9,482,0,,0.053599998,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_oregon__01habtb023__or_habitat_blended
278762,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,CALIFORNIA - 06NBL25136-CA NET BILL GEN SVC < 20 KW,25,2796,6,4167,0.111900002,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_california__06nbl25136ca_net_bill_gen_svc__20_kw
278763,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,UTAH - 08GNSV009M-MANL HIGH VOLT,221254,12623058,1,221254000,0.057100002,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_utah__08gnsv009mmanl_high_volt
278764,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,"WASHINGTON - 02NMT24135, Net metering, WA",5922,626125,148,40014,0.105700001,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_washington__02nmt24135_net_metering_wa
278765,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,UTAH - 08NMT08135 - NET METERING GEN SVC,51468,3873740,11,4678909,0.075300001,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_utah__08nmt08135__net_metering_gen_svc
278766,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,CALIFORNIA - 06LNX00312 - CA IRG LINE EXT,,7477,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_california__06lnx00312__ca_irg_line_ext
278767,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,IDAHO - 07NMT23135 - ID NET MTR - SMALL GEN SVC,1239,105542,41,30220,0.085199997,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_idaho__07nmt23135__id_net_mtr__small_gen_svc
278768,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,OREGON - 01NMB23135-OR NET MTR GEN SVC <= 30 KW,,19422,55,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_oregon__01nmb23135or_net_mtr_gen_svc__30_kw
278769,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,UTAH - 08PRSV031M-BKUP MNT&SUPPL,204565,11450691,4,51141248,0.056000002,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_utah__08prsv031mbkup_mntsuppl
278770,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,UTAH - 08LNX00017-ADV/REF&80%ANN,,184731,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_utah__08lnx00017advref80ann
278771,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,UTAH - 08GNSV0006-GEN SRVC-DISTR,5156727,422561472,11582,445236,0.081900001,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_utah__08gnsv0006gen_srvcdistr
278772,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,OREGON - 01LNX00311 - LINE EXT 80% G,,196763,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_oregon__01lnx00311__line_ext_80_g
278773,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,"OREGON - 01COSTS028, OR GEN SERV, COST > 30kW",1928858,94032464,0,,0.048799999,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_oregon__01costs028_or_gen_serv_cost__30kw
278774,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,IDAHO - 07GNSV006A-GEN SRVC-LRG P,19012,1702849,161,118087,0.089599997,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_idaho__07gnsv006agen_srvclrg_p
278775,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,WYOMING - 05LNX00105-CNTRCT $ MIN G,,5383,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_wyoming__05lnx00105cntrct__min_g
278776,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,OREGON - DSM REVENUE-COMMERCIAL,,23191038,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_oregon__dsm_revenuecommercial
278777,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,"WASHINGTON - 02LNX00310 - IRG, 80% ANNUAL MIN + 80%",,7449,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_washington__02lnx00310__irg_80_annual_min__80
278778,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,UTAH - 08TCVLXACN-GAR ADDED CAPACITY NON RES,,21410,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_utah__08tcvlxacngar_added_capacity_non_res
278779,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,"UTAH - 08NMT23135 - UT NET MTR, GEN, < 25 KW",10149,1037800,809,12545,0.102300003,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_utah__08nmt23135__ut_net_mtr_gen__25_kw
278780,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,OREGON - REVENUE_ACCOUNTING ADJUSTMENTS,,-2454179,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_oregon__revenue_accounting_adjustments
278781,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,UTAH - 08CGM06136-UT NET METERING GENERAL SVC,6313,584916,11,573909,0.092699997,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_utah__08cgm06136ut_net_metering_general_svc
278782,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,"OREGON - 01COST0023, OR GEN SRV, COST BASED",1036085,49970368,0,,0.0482,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_oregon__01cost0023_or_gen_srv_cost_based
278783,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,"OREGON - 01LGSV0030 - OR LRG GEN SRV, > 1000 kW",,35028924,606,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_oregon__01lgsv0030__or_lrg_gen_srv__1000_kw
278784,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,WASHINGTON - ALT REVENUE PROGRAM ADJUSTMENTS,,-10869920,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_washington__alt_revenue_program_adjustments
278785,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,WASHINGTON - 02GNSB024F-GEN SRVC DOM/F,1,220,1,1000,0.219799995,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_washington__02gnsb024fgen_srvc_domf
278786,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,IDAHO - 07NMT6A135-NET METERING LARGE GEN SVC,83,6069,1,83000,0.073100001,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_idaho__07nmt6a135net_metering_large_gen_svc
278787,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,WASHINGTON - 02LGSV048T-LRG GEN SRVC 1,162567,13312224,36,4515750,0.081900001,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_washington__02lgsv048tlrg_gen_srvc_1
278788,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,UTAH - 08CFR00051-MTH FAC SRVCHG,,23964,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_utah__08cfr00051mth_fac_srvchg
278789,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,WYOMING - DSM REVENUE-SMALL COMMERCIAL - B,,187267,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_wyoming__dsm_revenuesmall_commercial__b
278790,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,IDAHO - 07OALT07AN-SECURITY AR LG,9,2118,10,900,0.235400006,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_idaho__07oalt07ansecurity_ar_lg
278791,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,WASHINGTON - 02LNX00300-LINE EXT 80% G,,128491,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_washington__02lnx00300line_ext_80_g
278792,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,UTAH - 08TOSS0015-TRAF & OTHER S,3373,340008,1140,2959,0.1008,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_utah__08toss0015traf__other_s
278793,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,WYOMING - BLUE SKY REVENUE-COMMERCIAL - B,,796,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_wyoming__blue_sky_revenuecommercial__b
278794,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,WYOMING - 05LNX00109-REF/NREF ADV + - B,,127359,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_wyoming__05lnx00109refnref_adv___b
278795,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,CALIFORNIA - 06NMT36135-CA GEN SVC NET MTR->100 KW,3057,397342,7,436714,0.129999995,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_california__06nmt36135ca_gen_svc_net_mtr100_kw
278796,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,OREGON - 01GNSV0848-LG GEN SVC > 1000 DA DEL,,1645394,1,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_oregon__01gnsv0848lg_gen_svc__1000_da_del
278797,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,UTAH - 08CGN23136-UTAH NET METER SMALL GEN SVC,3000,303691,143,20833,0.101199999,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_utah__08cgn23136utah_net_meter_small_gen_svc
278798,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,WYOMING - 05LGSV0046-WY LRG GEN SRV,229817,15243817,21,10943667,0.066299997,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_wyoming__05lgsv0046wy_lrg_gen_srv
278799,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,"OREGON - 01GNSV0023, OR GEN SRV, < 30 KW",,61273992,61673,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_oregon__01gnsv0023_or_gen_srv__30_kw
278800,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,UTAH - 08TCVLNAGN-UTAH LNX ANNUAL GAR NON RES,,6829,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_utah__08tcvlnagnutah_lnx_annual_gar_non_res
278801,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,WYOMING - 05GNSV0025-WY GEN SRVC - B,31527,3101746,2546,12388,0.098399997,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_wyoming__05gnsv0025wy_gen_srvc__b
278802,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,UTAH - 08PTLD000N-POST TOP LIGHT,6,452,2,3000,0.075400002,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_utah__08ptld000npost_top_light
278803,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,OREGON - 01RCFL0054-REC FIELD LGT,1361,127494,99,13747,0.093699999,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_oregon__01rcfl0054rec_field_lgt
278804,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,WASHINGTON - INCOME TAX DEFERRAL ADJUSTMENTS,,743070,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_washington__income_tax_deferral_adjustments
278805,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,WASHINGTON - 02GNSB24FP-WA GEN SVC SEASONAL,378,89352,63,6000,0.236399993,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_washington__02gnsb24fpwa_gen_svc_seasonal
278806,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,CALIFORNIA - 06LNX00110-REF/NREF ADV +,,1879,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_california__06lnx00110refnref_adv_
278807,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,UTAH - 08GNSV0023-GEN SRVC-DISTR,1341200,128423776,80384,16685,0.095799997,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_utah__08gnsv0023gen_srvcdistr
278808,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,OREGON - 01GNSV0730 -OR GEN SVC DIR ACCESS >200KW,,2139042,19,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_oregon__01gnsv0730_or_gen_svc_dir_access_200kw
278809,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,OREGON - 01LNX00109-REF/NREF ADV +,,1606736,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_oregon__01lnx00109refnref_adv_
278810,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,"OREGON - 01GNSB0028, OR GEN SRV, BPA, > 30 kW",,1963452,257,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_oregon__01gnsb0028_or_gen_srv_bpa__30_kw
278811,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,WYOMING - 05LNX00310-LINE EXTENSION CONTRACT,,307,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_wyoming__05lnx00310line_extension_contract
278812,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,IDAHO - 07NBL6A136-ID NET BILLING LRG GEN SVC,225,20693,1,225000,0.092,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_idaho__07nbl6a136id_net_billing_lrg_gen_svc
278813,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,UTAH - 08CGN23137-UT NET MTR SMALL GEN SVC,955,99080,41,23293,0.103699997,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_utah__08cgn23137ut_net_mtr_small_gen_svc
278814,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,WYOMING - 05NMT28135-NET MTR SMALL GEN SVC > 15 KW - B,414,33412,2,207000,0.080700003,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_wyoming__05nmt28135net_mtr_small_gen_svc__15_kw__b
278815,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,WYOMING - DSM REVENUE-SMALL COMMERCIAL - A,,2704460,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_wyoming__dsm_revenuesmall_commercial__a
278816,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,"OREGON - 01PTOUB023, OR GEN SRV, TOU SPLY SRV",231,11944,0,,0.0517,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_oregon__01ptoub023_or_gen_srv_tou_sply_srv
278817,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,IDAHO - 07GNSV0035-GEN SRVCOPTION,324,34945,2,107667,0.108199999,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_idaho__07gnsv0035gen_srvcoption
278818,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,OREGON - 01FXRENEWN - Fixed Renewable Blue Sky,,,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_oregon__01fxrenewn__fixed_renewable_blue_sky
278819,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,CALIFORNIA - DSM REVENUE-COMMERCIAL,,519492,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_california__dsm_revenuecommercial
278820,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,WASHINGTON - 02NMT36135-WA NET METER LRG SVC < 1000KW,13651,1257244,20,682550,0.092100002,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_washington__02nmt36135wa_net_meter_lrg_svc__1000kw
278821,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,CALIFORNIA - 06GNSV0025-CA GEN SRVC,53502,7706414,6511,8217,0.143999994,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_california__06gnsv0025ca_gen_srvc
278822,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,WYOMING - 05LNX00103-LINE EXT 80% G - A,,35,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_wyoming__05lnx00103line_ext_80_g__a
278823,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,UTAH - 08OALT007N-SECURITY AR LG,6847,851936,3708,1847,0.124399997,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_utah__08oalt007nsecurity_ar_lg
278824,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,IDAHO - 07OALT007N-SECURITY AR LG,212,42417,165,1285,0.200100005,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_idaho__07oalt007nsecurity_ar_lg
278825,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,WYOMING - 05LNX00311 - LINE EXT 80% GUARANTEE - A,,36422,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_wyoming__05lnx00311__line_ext_80_guarantee__a
278826,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,OREGON - 01NMB28135-OR NET MTR GEN SVC > 30 KW,,45697,5,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_oregon__01nmb28135or_net_mtr_gen_svc__30_kw
278827,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,"OREGON - 01GNSV023T, OR GEN SRV, TOU Option",,139238,167,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_oregon__01gnsv023t_or_gen_srv_tou_option
278828,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,WYOMING - 05CHCK000N-WY NRES CHECK,,,1,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_wyoming__05chck000nwy_nres_check
278829,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,OREGON - 01OALTB15N-OR OUTD AR LGT NR,1272,185336,958,1328,0.145699993,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_oregon__01oaltb15nor_outd_ar_lgt_nr
278830,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,CALIFORNIA - 06LNX00102-LINE EXT 80% G,,16586,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_california__06lnx00102line_ext_80_g
278831,303,PacifiCorp,246,PacifiCorp,PacifiCorp,2022,commercial,billed,WYOMING - 05LNX00102-LINE EXT 80% G - B,,120090,0,,0,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c001646_wyoming__05lnx00102line_ext_80_g__b
